dataset,match_mode,path_suffix_parts,match_token,local_split,local_path,local_identity,local_image_id,local_source_csv,megadescriptor_train_path,megadescriptor_train_identity,megadescriptor_train_image_id,megadescriptor_source_csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v066_f001125_c63ddaaeba9f1f46.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v066_f001125_c63ddaaeba9f1f46.jpg,IPanda50_48_yongbang,76688,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v066_f001125_c63ddaaeba9f1f46.jpg,IPanda50_48_yongbang,c63ddaaeba9f1f46,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v066_f002170_3d6f57577cdf4aab.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v066_f002170_3d6f57577cdf4aab.jpg,IPanda50_48_yongbang,73089,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v066_f002170_3d6f57577cdf4aab.jpg,IPanda50_48_yongbang,3d6f57577cdf4aab,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v076_f000005_d111100c58796b4e.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v076_f000005_d111100c58796b4e.jpg,IPanda50_48_yongbang,76994,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v076_f000005_d111100c58796b4e.jpg,IPanda50_48_yongbang,d111100c58796b4e,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v099_f004410_bd2dc387530adb73.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v099_f004410_bd2dc387530adb73.jpg,IPanda50_48_yongbang,76454,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v099_f004410_bd2dc387530adb73.jpg,IPanda50_48_yongbang,bd2dc387530adb73,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v114_f000765_4af16b5d2ae801e0.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v114_f000765_4af16b5d2ae801e0.jpg,IPanda50_48_yongbang,73445,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v114_f000765_4af16b5d2ae801e0.jpg,IPanda50_48_yongbang,4af16b5d2ae801e0,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v114_f003995_c00dba2405bf610f.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v114_f003995_c00dba2405bf610f.jpg,IPanda50_48_yongbang,76533,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v114_f003995_c00dba2405bf610f.jpg,IPanda50_48_yongbang,c00dba2405bf610f,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v115_f000780_f5904d255d0a396a.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v115_f000780_f5904d255d0a396a.jpg,IPanda50_48_yongbang,78052,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v115_f000780_f5904d255d0a396a.jpg,IPanda50_48_yongbang,f5904d255d0a396a,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v115_f001880_79dae4592ee5a8c9.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v115_f001880_79dae4592ee5a8c9.jpg,IPanda50_48_yongbang,74706,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v115_f001880_79dae4592ee5a8c9.jpg,IPanda50_48_yongbang,79dae4592ee5a8c9,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/48_yongbang/48_v134_f000005_a0023d9bf17004ab.jpg,test,images/IPanda50/iPanda50-images/48_yongbang/48_v134_f000005_a0023d9bf17004ab.jpg,IPanda50_48_yongbang,75702,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/48_yongbang/48_v134_f000005_a0023d9bf17004ab.jpg,IPanda50_48_yongbang,a0023d9bf17004ab,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/49_yuanrun/49_v016_f003355_3a89b724ddfedaf4.jpg,test,images/IPanda50/iPanda50-images/49_yuanrun/49_v016_f003355_3a89b724ddfedaf4.jpg,IPanda50_49_yuanrun,73001,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/49_yuanrun/49_v016_f003355_3a89b724ddfedaf4.jpg,IPanda50_49_yuanrun,3a89b724ddfedaf4,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/49_yuanrun/49_v018_f000465_e752f5aabfa4fce6.jpg,test,images/IPanda50/iPanda50-images/49_yuanrun/49_v018_f000465_e752f5aabfa4fce6.jpg,IPanda50_49_yuanrun,77608,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/49_yuanrun/49_v018_f000465_e752f5aabfa4fce6.jpg,IPanda50_49_yuanrun,e752f5aabfa4fce6,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/49_yuanrun/49_v021_f000075_c81d160a9e201e47.jpg,test,images/IPanda50/iPanda50-images/49_yuanrun/49_v021_f000075_c81d160a9e201e47.jpg,IPanda50_49_yuanrun,76743,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/49_yuanrun/49_v021_f000075_c81d160a9e201e47.jpg,IPanda50_49_yuanrun,c81d160a9e201e47,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/49_yuanrun/49_v021_f000490_c74e4613067ddefe.jpg,test,images/IPanda50/iPanda50-images/49_yuanrun/49_v021_f000490_c74e4613067ddefe.jpg,IPanda50_49_yuanrun,76715,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/49_yuanrun/49_v021_f000490_c74e4613067ddefe.jpg,IPanda50_49_yuanrun,c74e4613067ddefe,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/184_rightphoto_a1d90f7802e602d0.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/184_rightphoto_a1d90f7802e602d0.jpg,NyalaData_19,95810,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/184_rightphoto_a1d90f7802e602d0.jpg,NyalaData_19,a1d90f7802e602d0,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/246_rightphoto_29cf4408ff671b02.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/246_rightphoto_29cf4408ff671b02.jpg,NyalaData_19,94886,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/246_rightphoto_29cf4408ff671b02.jpg,NyalaData_19,29cf4408ff671b02,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/33_leftphoto_dcba978e006cce48.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/33_leftphoto_dcba978e006cce48.jpg,NyalaData_19,96240,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/33_leftphoto_dcba978e006cce48.jpg,NyalaData_19,dcba978e006cce48,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/33_rightphoto_475d7544ff762877.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/33_rightphoto_475d7544ff762877.jpg,NyalaData_19,95125,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/33_rightphoto_475d7544ff762877.jpg,NyalaData_19,475d7544ff762877,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/420_leftphoto_2e40956ee6d58280.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/420_leftphoto_2e40956ee6d58280.jpg,NyalaData_19,94916,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/420_leftphoto_2e40956ee6d58280.jpg,NyalaData_19,2e40956ee6d58280,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/420_rightphoto_12b471ef032b1efc.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/420_rightphoto_12b471ef032b1efc.jpg,NyalaData_19,94712,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/420_rightphoto_12b471ef032b1efc.jpg,NyalaData_19,12b471ef032b1efc,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/498_leftphoto_ea1a6dd89f124a68.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/498_leftphoto_ea1a6dd89f124a68.jpg,NyalaData_19,96345,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/498_leftphoto_ea1a6dd89f124a68.jpg,NyalaData_19,ea1a6dd89f124a68,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/498_rightphoto_879bddc986b03453.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/498_rightphoto_879bddc986b03453.jpg,NyalaData_19,95609,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/498_rightphoto_879bddc986b03453.jpg,NyalaData_19,879bddc986b03453,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/587_leftphoto_716bf2aa85d502bc.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/587_leftphoto_716bf2aa85d502bc.jpg,NyalaData_19,95456,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/587_leftphoto_716bf2aa85d502bc.jpg,NyalaData_19,716bf2aa85d502bc,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/587_rightphoto_04b280f6cde3ee4f.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/587_rightphoto_04b280f6cde3ee4f.jpg,NyalaData_19,94597,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/587_rightphoto_04b280f6cde3ee4f.jpg,NyalaData_19,04b280f6cde3ee4f,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/738_leftphoto_029fa3dcdfa9c2f3.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/738_leftphoto_029fa3dcdfa9c2f3.jpg,NyalaData_19,94580,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/738_leftphoto_029fa3dcdfa9c2f3.jpg,NyalaData_19,029fa3dcdfa9c2f3,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/738_rightphoto_1bc0078aad9105ae.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/738_rightphoto_1bc0078aad9105ae.jpg,NyalaData_19,94791,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/738_rightphoto_1bc0078aad9105ae.jpg,NyalaData_19,1bc0078aad9105ae,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/74_leftphoto_e169c7e78458fb9d.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/74_leftphoto_e169c7e78458fb9d.jpg,NyalaData_19,96274,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/74_leftphoto_e169c7e78458fb9d.jpg,NyalaData_19,e169c7e78458fb9d,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/74_rightphoto_89b14cd714b6c979.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/74_rightphoto_89b14cd714b6c979.jpg,NyalaData_19,95630,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/74_rightphoto_89b14cd714b6c979.jpg,NyalaData_19,89b14cd714b6c979,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/844_leftphoto_0059ff52cecc36e9.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/844_leftphoto_0059ff52cecc36e9.jpg,NyalaData_19,94558,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/844_leftphoto_0059ff52cecc36e9.jpg,NyalaData_19,0059ff52cecc36e9,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/19/946_leftphoto_618e0bc5a6c6b03a.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/946_leftphoto_618e0bc5a6c6b03a.jpg,NyalaData_19,95334,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/19/946_leftphoto_618e0bc5a6c6b03a.jpg,NyalaData_19,618e0bc5a6c6b03a,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/5/18_leftphoto_13539593c344dacb.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/18_leftphoto_13539593c344dacb.jpg,NyalaData_5,94715,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/18_leftphoto_13539593c344dacb.jpg,NyalaData_5,13539593c344dacb,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/5/18_rightphoto_ae166b03bbef0d37.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/18_rightphoto_ae166b03bbef0d37.jpg,NyalaData_5,95901,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/18_rightphoto_ae166b03bbef0d37.jpg,NyalaData_5,ae166b03bbef0d37,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/5/689_rightphoto_5335ac09d8b400a7.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/689_rightphoto_5335ac09d8b400a7.jpg,NyalaData_5,95214,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/689_rightphoto_5335ac09d8b400a7.jpg,NyalaData_5,5335ac09d8b400a7,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/5/82_leftphoto_6dfdcf2a28375264.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/82_leftphoto_6dfdcf2a28375264.jpg,NyalaData_5,95430,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/82_leftphoto_6dfdcf2a28375264.jpg,NyalaData_5,6dfdcf2a28375264,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/5/82_rightphoto_1ccf7e858b9b9f74.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/82_rightphoto_1ccf7e858b9b9f74.jpg,NyalaData_5,94804,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/82_rightphoto_1ccf7e858b9b9f74.jpg,NyalaData_5,1ccf7e858b9b9f74,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/test/5/950_rightphoto_95f9db344cea9952.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/950_rightphoto_95f9db344cea9952.jpg,NyalaData_5,95725,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/test/5/950_rightphoto_95f9db344cea9952.jpg,NyalaData_5,95f9db344cea9952,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/1001_leftphoto_a41af2c721f02ac7.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/1001_leftphoto_a41af2c721f02ac7.jpg,NyalaData_131,95830,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/1001_leftphoto_a41af2c721f02ac7.jpg,NyalaData_131,a41af2c721f02ac7,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/1001_rightphoto_6f4954b100057159.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/1001_rightphoto_6f4954b100057159.jpg,NyalaData_131,95439,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/1001_rightphoto_6f4954b100057159.jpg,NyalaData_131,6f4954b100057159,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/186_leftphoto_d60102fa860291dd.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/186_leftphoto_d60102fa860291dd.jpg,NyalaData_131,96203,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/186_leftphoto_d60102fa860291dd.jpg,NyalaData_131,d60102fa860291dd,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/186_rightphoto_dca94300abeecbc0.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/186_rightphoto_dca94300abeecbc0.jpg,NyalaData_131,96239,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/186_rightphoto_dca94300abeecbc0.jpg,NyalaData_131,dca94300abeecbc0,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/425_rightphoto_be1a6ba8fe6418ed.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/425_rightphoto_be1a6ba8fe6418ed.jpg,NyalaData_131,96016,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/425_rightphoto_be1a6ba8fe6418ed.jpg,NyalaData_131,be1a6ba8fe6418ed,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/531_leftphoto_022024951c8d819d.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/531_leftphoto_022024951c8d819d.jpg,NyalaData_131,94576,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/531_leftphoto_022024951c8d819d.jpg,NyalaData_131,022024951c8d819d,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/651_rightphoto_8f643e45fe82ab34.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/651_rightphoto_8f643e45fe82ab34.jpg,NyalaData_131,95675,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/651_rightphoto_8f643e45fe82ab34.jpg,NyalaData_131,8f643e45fe82ab34,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/707_leftphoto_d967632290c29176.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/707_leftphoto_d967632290c29176.jpg,NyalaData_131,96217,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/707_leftphoto_d967632290c29176.jpg,NyalaData_131,d967632290c29176,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/707_rightphoto_f9989cf82a97d1d6.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/707_rightphoto_f9989cf82a97d1d6.jpg,NyalaData_131,96452,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/707_rightphoto_f9989cf82a97d1d6.jpg,NyalaData_131,f9989cf82a97d1d6,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/736_rightphoto_9fe7502f36586d28.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/736_rightphoto_9fe7502f36586d28.jpg,NyalaData_131,95795,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/736_rightphoto_9fe7502f36586d28.jpg,NyalaData_131,9fe7502f36586d28,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
nyaladata,suffix,4,nyala_data_zero/train/131/818_leftphoto_dbbfa2e94dae9bb4.jpg,test,images/NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/818_leftphoto_dbbfa2e94dae9bb4.jpg,NyalaData_131,96237,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/NyalaData/processed_metadata.csv,NyalaData/wildlife_reidentification-main/Nyala_Data_Zero/train/131/818_leftphoto_dbbfa2e94dae9bb4.jpg,NyalaData_131,dbbfa2e94dae9bb4,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
